version	ruby	concurrency	scenario	phase	allocations
v2.0.0-beta.5	4.0	off	include_3	render	48836
v2.0.0-beta.5	4.0	off	stats_100	resolve	1164
v2.0.0-beta.5	4.0	off	stats_100	render	18530
v2.0.0-beta.5	4.0	on	flat_10	resolve	345
v2.0.0-beta.5	4.0	on	flat_10	render	2135
v2.0.0-beta.5	4.0	on	flat_100	resolve	1243
v2.0.0-beta.5	4.0	on	flat_100	render	18605
v2.0.0-beta.5	4.0	on	sparse_100	resolve	1256
v2.0.0-beta.5	4.0	on	sparse_100	render	17220
v2.0.0-beta.5	4.0	on	include_1	resolve	4086
v2.0.0-beta.5	4.0	on	include_1	render	28760
v2.0.0-beta.5	4.0	on	include_2	resolve	4863
v2.0.0-beta.5	4.0	on	include_2	render	37283
v2.0.0-beta.5	4.0	on	include_3	resolve	7836
v2.0.0-beta.5	4.0	on	include_3	render	49688
v2.0.0-beta.5	4.0	on	stats_100	resolve	1257
v2.0.0-beta.5	4.0	on	stats_100	render	18623
v2.0.0-beta.6	3.3	off	flat_10	resolve	264
v2.0.0-beta.6	3.3	off	flat_10	render	2096
v2.0.0-beta.6	3.3	off	flat_100	resolve	1162
v2.0.0-beta.6	3.3	off	flat_100	render	18926
v2.0.0-beta.6	3.3	off	sparse_100	resolve	1178
v2.0.0-beta.6	3.3	off	sparse_100	render	17544
v2.0.0-beta.6	3.3	off	include_1	resolve	3866
v2.0.0-beta.6	3.3	off	include_1	render	29542
v2.0.0-beta.6	3.3	off	include_2	resolve	4618
v2.0.0-beta.6	3.3	off	include_2	render	38056
v2.0.0-beta.6	3.3	off	include_3	resolve	7367
v2.0.0-beta.6	3.3	off	include_3	render	50637
v2.0.0-beta.6	3.3	off	stats_100	resolve	1179
v2.0.0-beta.6	3.3	off	stats_100	render	18947
v2.0.0-beta.6	3.3	on	flat_10	resolve	363
v2.0.0-beta.6	3.3	on	flat_10	render	2195
v2.0.0-beta.6	3.3	on	flat_100	resolve	1261
v2.0.0-beta.6	3.3	on	flat_100	render	19025
v2.0.0-beta.6	3.3	on	sparse_100	resolve	1277
v2.0.0-beta.6	3.3	on	sparse_100	render	17643
v2.0.0-beta.6	3.3	on	include_1	resolve	4232
v2.0.0-beta.6	3.3	on	include_1	render	29908
v2.0.0-beta.6	3.3	on	include_2	resolve	5251
v2.0.0-beta.6	3.3	on	include_2	render	38689
v2.0.0-beta.6	3.3	on	include_3	resolve	8267
v2.0.0-beta.6	3.3	on	include_3	render	51537
v2.0.0-beta.6	3.3	on	stats_100	resolve	1278
v2.0.0-beta.6	3.3	on	stats_100	render	19046
v2.0.0-beta.6	4.0	off	flat_10	resolve	255
v2.0.0-beta.6	4.0	off	flat_10	render	2045
v2.0.0-beta.6	4.0	off	flat_100	resolve	1153
v2.0.0-beta.6	4.0	off	flat_100	render	18515
v2.0.0-beta.6	4.0	off	sparse_100	resolve	1166
v2.0.0-beta.6	4.0	off	sparse_100	render	17130
v2.0.0-beta.6	4.0	off	include_1	resolve	3746
v2.0.0-beta.6	4.0	off	include_1	render	28420
v2.0.0-beta.6	4.0	off	include_2	resolve	4273
v2.0.0-beta.6	4.0	off	include_2	render	36693
v2.0.0-beta.6	4.0	off	include_3	resolve	6996
v2.0.0-beta.6	4.0	off	include_3	render	48848
v2.0.0-beta.6	4.0	off	stats_100	resolve	1167
v2.0.0-beta.6	4.0	off	stats_100	render	18533
v2.0.0-beta.6	4.0	on	flat_10	resolve	348
v2.0.0-beta.6	4.0	on	flat_10	render	2138
v2.0.0-beta.6	4.0	on	flat_100	resolve	1246
v2.0.0-beta.6	4.0	on	flat_100	render	18608
v2.0.0-beta.6	4.0	on	sparse_100	resolve	1259
v2.0.0-beta.6	4.0	on	sparse_100	render	17223
v2.0.0-beta.6	4.0	on	include_1	resolve	4092
v2.0.0-beta.6	4.0	on	include_1	render	28766
v2.0.0-beta.6	4.0	on	include_2	resolve	4872
v2.0.0-beta.6	4.0	on	include_2	render	37292
v2.0.0-beta.6	4.0	on	include_3	resolve	7848
v2.0.0-beta.6	4.0	on	include_3	render	49700
v2.0.0-beta.6	4.0	on	stats_100	resolve	1260
v2.0.0-beta.6	4.0	on	stats_100	render	18626
v2.0.0-beta.7	3.3	off	flat_10	resolve	283
v2.0.0-beta.7	3.3	off	flat_10	render	2115
v2.0.0-beta.7	3.3	off	flat_100	resolve	1271
v2.0.0-beta.7	3.3	off	flat_100	render	19035
v2.0.0-beta.7	3.3	off	sparse_100	resolve	1287
v2.0.0-beta.7	3.3	off	sparse_100	render	17653
v2.0.0-beta.7	3.3	off	include_1	resolve	4131
v2.0.0-beta.7	3.3	off	include_1	render	29807
v2.0.0-beta.7	3.3	off	include_2	resolve	4893
v2.0.0-beta.7	3.3	off	include_2	render	38331
v2.0.0-beta.7	3.3	off	include_3	resolve	7848
v2.0.0-beta.7	3.3	off	include_3	render	51118
v2.0.0-beta.7	3.3	off	stats_100	resolve	1288
v2.0.0-beta.7	3.3	off	stats_100	render	19056
v2.0.0-beta.7	3.3	on	flat_10	resolve	382
v2.0.0-beta.7	3.3	on	flat_10	render	2214
v2.0.0-beta.7	3.3	on	flat_100	resolve	1370
v2.0.0-beta.7	3.3	on	flat_100	render	19134
v2.0.0-beta.7	3.3	on	sparse_100	resolve	1386
v2.0.0-beta.7	3.3	on	sparse_100	render	17752
v2.0.0-beta.7	3.3	on	include_1	resolve	4497
v2.0.0-beta.7	3.3	on	include_1	render	30173
v2.0.0-beta.7	3.3	on	include_2	resolve	5526
v2.0.0-beta.7	3.3	on	include_2	render	38964
v2.0.0-beta.7	3.3	on	include_3	resolve	8748
v2.0.0-beta.7	3.3	on	include_3	render	52018
v2.0.0-beta.7	3.3	on	stats_100	resolve	1387
v2.0.0-beta.7	3.3	on	stats_100	render	19155
v2.0.0-beta.7	4.0	off	flat_10	resolve	270
v2.0.0-beta.7	4.0	off	flat_10	render	2060
v2.0.0-beta.7	4.0	off	flat_100	resolve	1258
v2.0.0-beta.7	4.0	off	flat_100	render	18620
v2.0.0-beta.7	4.0	off	sparse_100	resolve	1271
v2.0.0-beta.7	4.0	off	sparse_100	render	17235
v2.0.0-beta.7	4.0	off	include_1	resolve	4003
v2.0.0-beta.7	4.0	off	include_1	render	28677
v2.0.0-beta.7	4.0	off	include_2	resolve	4536
v2.0.0-beta.7	4.0	off	include_2	render	36956
v2.0.0-beta.7	4.0	off	include_3	resolve	7461
v2.0.0-beta.7	4.0	off	include_3	render	49313
v2.0.0-beta.7	4.0	off	stats_100	resolve	1272
v2.0.0-beta.7	4.0	off	stats_100	render	18638
v2.0.0-beta.7	4.0	on	flat_10	resolve	363
v2.0.0-beta.7	4.0	on	flat_10	render	2153
v2.0.0-beta.7	4.0	on	flat_100	resolve	1351
v2.0.0-beta.7	4.0	on	flat_100	render	18713
v2.0.0-beta.7	4.0	on	sparse_100	resolve	1364
v2.0.0-beta.7	4.0	on	sparse_100	render	17328
v2.0.0-beta.7	4.0	on	include_1	resolve	4349
v2.0.0-beta.7	4.0	on	include_1	render	29023
v2.0.0-beta.7	4.0	on	include_2	resolve	5135
v2.0.0-beta.7	4.0	on	include_2	render	37555
v2.0.0-beta.7	4.0	on	include_3	resolve	8313
v2.0.0-beta.7	4.0	on	include_3	render	50165
v2.0.0-beta.7	4.0	on	stats_100	resolve	1365
v2.0.0-beta.7	4.0	on	stats_100	render	18731
v2.0.0-beta.8	3.3	off	flat_10	resolve	268
v2.0.0-beta.8	3.3	off	flat_10	render	2100
v2.0.0-beta.8	3.3	off	flat_100	resolve	1256
v2.0.0-beta.8	3.3	off	flat_100	render	19020
v2.0.0-beta.8	3.3	off	sparse_100	resolve	1272
v2.0.0-beta.8	3.3	off	sparse_100	render	17638
v2.0.0-beta.8	3.3	off	include_1	resolve	4099
v2.0.0-beta.8	3.3	off	include_1	render	29775
v2.0.0-beta.8	3.3	off	include_2	resolve	4844
v2.0.0-beta.8	3.3	off	include_2	render	38282
v2.0.0-beta.8	3.3	off	include_3	resolve	7782
v2.0.0-beta.8	3.3	off	include_3	render	51052
v2.0.0-beta.8	3.3	off	stats_100	resolve	1273
v2.0.0-beta.8	3.3	off	stats_100	render	19041
v2.0.0-beta.8	3.3	on	flat_10	resolve	367
v2.0.0-beta.8	3.3	on	flat_10	render	2199
v2.0.0-beta.8	3.3	on	flat_100	resolve	1355
v2.0.0-beta.8	3.3	on	flat_100	render	19119
v2.0.0-beta.8	3.3	on	sparse_100	resolve	1371
v2.0.0-beta.8	3.3	on	sparse_100	render	17737
v2.0.0-beta.8	3.3	on	include_1	resolve	4465
v2.0.0-beta.8	3.3	on	include_1	render	30141
v2.0.0-beta.8	3.3	on	include_2	resolve	5477
v2.0.0-beta.8	3.3	on	include_2	render	38915
v2.0.0-beta.8	3.3	on	include_3	resolve	8682
v2.0.0-beta.8	3.3	on	include_3	render	51952
v2.0.0-beta.8	3.3	on	stats_100	resolve	1372
v2.0.0-beta.8	3.3	on	stats_100	render	19140
v2.0.0-beta.8	4.0	off	flat_10	resolve	255
v2.0.0-beta.8	4.0	off	flat_10	render	2045
v2.0.0-beta.8	4.0	off	flat_100	resolve	1243
v2.0.0-beta.8	4.0	off	flat_100	render	18605
v2.0.0-beta.8	4.0	off	sparse_100	resolve	1256
v2.0.0-beta.8	4.0	off	sparse_100	render	17220
v2.0.0-beta.8	4.0	off	include_1	resolve	3971
v2.0.0-beta.8	4.0	off	include_1	render	28645
v2.0.0-beta.8	4.0	off	include_2	resolve	4487
v2.0.0-beta.8	4.0	off	include_2	render	36907
v2.0.0-beta.8	4.0	off	include_3	resolve	7395
v2.0.0-beta.8	4.0	off	include_3	render	49247
v2.0.0-beta.8	4.0	off	stats_100	resolve	1257
v2.0.0-beta.8	4.0	off	stats_100	render	18623
v2.0.0-beta.8	4.0	on	flat_10	resolve	348
v2.0.0-beta.8	4.0	on	flat_10	render	2138
v2.0.0-beta.8	4.0	on	flat_100	resolve	1336
v2.0.0-beta.8	4.0	on	flat_100	render	18698
v2.0.0-beta.8	4.0	on	sparse_100	resolve	1349
v2.0.0-beta.8	4.0	on	sparse_100	render	17313
v2.0.0-beta.8	4.0	on	include_1	resolve	4317
v2.0.0-beta.8	4.0	on	include_1	render	28991
v2.0.0-beta.8	4.0	on	include_2	resolve	5086
v2.0.0-beta.8	4.0	on	include_2	render	37506
v2.0.0-beta.8	4.0	on	include_3	resolve	8247
v2.0.0-beta.8	4.0	on	include_3	render	50099
v2.0.0-beta.8	4.0	on	stats_100	resolve	1350
v2.0.0-beta.8	4.0	on	stats_100	render	18716
